message,severity,attributes,tags,timestamp
INFO:mentoria-ai:=== ENTRYPOINT MENTORIA AI v5 – sala: mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478 ===,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296253796Z
=== ENTRYPOINT MENTORIA AI v5 – sala: mentoria-f6aedab4-603a-4b60-9a13-eda8cc4832b9-f4c13478 ===,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.353271+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296256816Z
INFO:livekit.agents:initializing process,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296260316Z
initializing process,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.418580+00:00"",""name"":""livekit.agents"",""pid"":141}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296263736Z
INFO:livekit.agents:initializing process,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296265996Z
initializing process,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.421766+00:00"",""name"":""livekit.agents"",""pid"":143}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296268386Z
INFO:livekit.agents:process initialized,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296270846Z
process initialized,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.465425+00:00"",""name"":""livekit.agents"",""pid"":141,""elapsed_time"":0.05}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.296273146Z
INFO:livekit.agents:process initialized,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.297277625Z
process initialized,info,"{""level"":""info"",""timestamp"":""2026-04-29T02:17:30.471796+00:00"",""name"":""livekit.agents"",""pid"":143,""elapsed_time"":0.05}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""d70812fc-c02e-4213-9a33-8101e884e28b"",""replica"":""3bdb8830-7719-4a51-b96e-cb8584a4a38f""}",2026-04-29T02:17:39.297280375Z
