message,severity,attributes,tags,timestamp
[Carlos (CFO & VC)] Room conectado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.229037+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.231923882Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Boot sem micro-subscrição (sessão sob demanda).,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.231934136Z
[Carlos (CFO & VC)] Boot sem micro-subscrição (sessão sob demanda).,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.229329+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.231943328Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Especialista dormente. Sessão e áudio serão criados na ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.231951479Z
[Carlos (CFO & VC)] Especialista dormente. Sessão e áudio serão criados na ativação.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.229444+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.231960281Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Health-check agent_ready publicado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340387822Z
INFO:mentoria-ai:[Retomada] Carlos (CFO & VC) pronto e liberado para ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340395681Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Health-check agent_ready publicado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340400071Z
[Carlos (CFO & VC)] Health-check agent_ready publicado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.258683+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340403915Z
[Retomada] Carlos (CFO & VC) pronto e liberado para ativação.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.259410+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340408128Z
INFO:mentoria-ai:[Retomada] Carlos (CFO & VC) pronto e liberado para ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340412640Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Room conectado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340416544Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Boot sem micro-subscrição (sessão sob demanda).,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340420676Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Especialista dormente. Sessão e áudio serão criados na ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340424851Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Room conectado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340429181Z
[Carlos (CFO & VC)] Room conectado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.262980+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340434319Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Boot sem micro-subscrição (sessão sob demanda).,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340438078Z
[Carlos (CFO & VC)] Boot sem micro-subscrição (sessão sob demanda).,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.263263+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.340441775Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Especialista dormente. Sessão e áudio serão criados na ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342305350Z
[Carlos (CFO & VC)] Especialista dormente. Sessão e áudio serão criados na ativação.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.263362+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342310699Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Health-check agent_ready publicado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342316682Z
INFO:mentoria-ai:[Carlos (CFO & VC)] Health-check agent_ready publicado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342321686Z
[Carlos (CFO & VC)] Health-check agent_ready publicado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.264410+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342326352Z
INFO:mentoria-ai:[Retomada] Carlos (CFO & VC) pronto e liberado para ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342330574Z
INFO:mentoria-ai:[Retomada] Carlos (CFO & VC) pronto e liberado para ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342335459Z
[Retomada] Carlos (CFO & VC) pronto e liberado para ativação.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:47.264714+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:47.342340132Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Iniciando conexão...,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.267339975Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Iniciando conexão...,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.267352132Z
[Daniel (CLO & Compliance)] Iniciando conexão...,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.260033+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.267358421Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Iniciando conexão...,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.267363901Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Iniciando conexão...,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.267368993Z
[Daniel (CLO & Compliance)] Iniciando conexão...,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.265132+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.267374602Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Room conectado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.534278329Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Boot sem micro-subscrição (sessão sob demanda).,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536505529Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Especialista dormente. Sessão e áudio serão criados na ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536512416Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Room conectado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536517920Z
[Daniel (CLO & Compliance)] Room conectado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.533359+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536529070Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Boot sem micro-subscrição (sessão sob demanda).,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536533596Z
[Daniel (CLO & Compliance)] Boot sem micro-subscrição (sessão sob demanda).,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.533888+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536538056Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Especialista dormente. Sessão e áudio serão criados na ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536542408Z
[Daniel (CLO & Compliance)] Especialista dormente. Sessão e áudio serão criados na ativação.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.534003+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536546439Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Health-check agent_ready publicado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536558907Z
INFO:mentoria-ai:[Retomada] Daniel (CLO & Compliance) pronto e liberado para ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536563136Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Health-check agent_ready publicado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536567744Z
[Daniel (CLO & Compliance)] Health-check agent_ready publicado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.535265+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.536572193Z
INFO:mentoria-ai:[Retomada] Daniel (CLO & Compliance) pronto e liberado para ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.538991205Z
[Retomada] Daniel (CLO & Compliance) pronto e liberado para ativação.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.535512+00:00"",""name"":""mentoria-ai"",""pid"":106,""job_id"":""AJ_dFKseRnNS3iW"",""room_id"":""RM_J98unCJba5uL""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.539004055Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Room conectado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.539012056Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Boot sem micro-subscrição (sessão sob demanda).,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.539017955Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Especialista dormente. Sessão e áudio serão criados na ativação.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.539024438Z
INFO:mentoria-ai:[Daniel (CLO & Compliance)] Room conectado.,error,"{""level"":""error""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.539030203Z
[Daniel (CLO & Compliance)] Room conectado.,info,"{""level"":""info"",""timestamp"":""2026-04-29T01:48:52.536378+00:00"",""name"":""mentoria-ai"",""pid"":108,""job_id"":""AJ_BMZWFK7wYvNE"",""room_id"":""RM_FUcu2dXrjsqX""}","{""project"":""0a76380f-d0df-417a-9569-41105844a419"",""environment"":""e5634d09-4e06-496e-8080-fba598bd1bdd"",""service"":""da209c74-5171-45a2-9ce4-61b6314d2468"",""deployment"":""ed96abc7-55f8-4534-a8c2-973562272e16"",""replica"":""f801f6e4-8c45-4f0e-8e70-094d9e6844b3""}",2026-04-29T01:48:52.539035883Z
